x,y,reward,collision
-9.15,58.36,238.17,
-9.58,57.11,239.50,
-10.11,55.89,240.82,
-10.56,54.64,242.15,
-10.99,53.39,243.47,
-11.20,52.31,244.57,
-11.13,50.80,246.09,
-10.87,49.75,247.16,
-10.51,48.50,248.47,
-10.07,47.50,249.56,
-9.54,46.54,250.66,
-8.79,45.47,251.96,
-8.07,44.65,253.05,
-7.10,43.77,254.37,
-6.03,43.01,255.68,
-5.08,42.48,256.76,
-3.88,41.97,258.07,
-2.83,41.67,259.16,
-1.74,41.54,260.26,
-0.42,41.50,261.58,
0.67,41.58,262.68,
1.97,41.86,264.00,
3.19,42.39,265.33,
4.16,42.92,266.44,
5.29,43.62,267.77,
6.29,44.09,268.88,
7.79,44.43,270.41,
9.09,44.45,271.71,
10.19,44.36,272.82,
11.50,44.18,274.14,
12.60,44.10,275.24,
14.14,43.92,276.80,
15.47,43.95,278.12,
16.73,44.27,279.42,
17.87,44.88,280.71,
18.83,45.72,281.99,
19.50,46.56,283.06,
20.11,47.44,284.13,
20.78,48.54,285.43,
21.46,49.40,286.51,
22.39,50.32,287.83,
23.24,51.32,289.14,
23.79,52.26,290.23,
24.24,53.50,291.54,
24.68,54.74,292.87,
24.92,55.81,293.96,
24.94,57.11,295.26,
24.80,58.42,296.57,
24.37,59.64,297.87,
23.67,60.73,299.17,
22.91,61.50,300.25,
21.64,62.29,301.74,
20.44,62.75,303.03,
19.42,63.14,304.12,
18.19,63.56,305.42,
16.97,64.05,306.74,
15.92,64.39,307.84,
14.65,64.79,309.17,
13.35,64.99,310.49,
12.26,64.95,311.58,
11.15,64.88,312.68,
9.86,64.63,314.00,
8.81,64.30,315.10,
7.62,63.76,316.41,
6.61,62.95,317.70,
5.90,62.14,318.79,
5.07,61.12,320.10,
4.44,59.97,321.41,
4.11,58.71,322.71,
4.07,57.42,324.00,
4.23,56.34,325.09,
4.41,55.03,326.42,
4.60,53.72,327.74,
4.97,52.45,329.06,
5.42,51.20,330.39,
5.85,49.95,331.71,
6.24,48.68,333.03,
6.42,47.59,334.14,
6.36,46.06,335.67,
6.27,44.73,337.00,
5.98,43.45,338.32,
5.45,42.25,339.64,
5.06,41.22,340.73,
4.78,39.93,342.05,
4.82,38.64,343.34,
5.15,37.40,344.63,
5.70,36.23,345.92,
6.26,35.05,347.22,
6.85,34.14,348.30,
7.76,33.24,349.59,
8.85,32.58,350.86,
10.07,32.18,352.14,
11.33,32.07,353.42,
12.40,32.19,354.49,
13.61,32.60,355.77,
14.74,33.23,357.06,
15.72,33.73,358.16,
16.87,34.37,359.48,
17.77,35.01,360.58,
18.75,35.89,361.90,
19.62,36.90,363.22,
20.25,37.81,364.34,
20.89,38.98,365.67,
21.35,40.22,367.00,
21.56,41.52,368.31,
21.64,42.85,369.64,
21.63,44.17,370.97,
21.60,45.51,372.30,
21.48,46.83,373.63,
21.44,47.95,374.75,
21.26,49.27,376.08,
21.01,50.35,377.19,
20.71,51.66,378.53,
20.25,52.90,379.86,
19.61,54.06,381.18,
18.78,55.08,382.50,
18.00,56.14,383.82,
17.41,57.31,385.12,
17.12,58.34,386.20,
16.91,59.42,387.29,
16.73,60.71,388.60,
16.57,61.80,389.70,
16.49,63.33,391.23,
16.25,64.63,392.55,
15.97,65.68,393.64,
15.68,66.97,394.96,
15.22,68.21,396.28,
14.71,69.17,397.37,
13.90,70.19,398.67,
12.99,71.12,399.98,
11.96,71.95,401.29,
11.03,72.54,402.40,
9.85,73.12,403.72,
8.60,73.52,405.03,
7.52,73.63,406.11,
6.23,73.48,407.41,
5.02,73.04,408.70,
3.94,72.34,409.99,
3.04,71.41,411.28,
2.32,70.32,412.59,
1.70,69.41,413.69,
1.01,68.27,415.02,
0.33,67.12,416.36,
-0.10,66.09,417.47,
-0.34,64.80,418.79,
-0.27,63.49,420.10,
0.09,62.24,421.40,
0.72,61.11,422.69,
1.41,60.27,423.78,
2.28,59.28,425.09,
3.08,58.24,426.41,
3.80,57.42,427.50,
4.54,56.32,428.83,
5.07,55.12,430.14,
5.54,53.89,431.45,
6.17,52.73,432.77,
6.80,51.84,433.86,
7.69,50.88,435.17,
8.75,50.11,436.48,
9.69,49.56,437.58,
10.91,49.09,438.88,
12.10,48.52,440.20,
13.24,47.86,441.51,
14.42,47.26,442.84,
15.37,46.71,443.94,
16.56,46.11,445.27,
17.73,45.50,446.60,
18.73,44.98,447.71,
19.91,44.37,449.05,
21.09,43.71,450.40,
21.99,43.06,451.51,
23.02,42.22,452.84,
24.10,41.43,454.18,
24.92,40.69,455.29,
26.01,39.58,456.83,
27.01,38.72,458.16,
27.75,37.91,459.25,
28.52,36.85,460.57,
29.22,35.73,461.88,
29.90,34.88,462.98,
30.85,33.96,464.29,
31.88,33.17,465.60,
32.82,32.60,466.69,
34.02,32.08,468.00,
35.29,31.86,469.29,Cone4
-0.00,0.35,47.31,
-0.01,0.65,47.61,
-0.10,1.11,48.08,
-0.20,1.66,48.64,
-0.25,2.16,49.15,
-0.25,3.01,50.00,
-0.29,3.88,50.86,
-0.34,4.87,51.85,
-0.39,5.98,52.97,
-0.44,7.25,54.24,
-0.54,8.52,55.52,
-0.75,9.83,56.84,
-0.98,11.16,58.19,
-1.38,12.39,59.49,
-1.98,13.49,60.74,
-2.59,14.58,61.99,
-3.34,15.55,63.21,
-4.29,16.30,64.42,
-5.37,16.81,65.62,
-6.35,17.09,66.63,Cone7
-0.00,0.35,17.90,
-0.02,0.72,18.27,
-0.10,1.11,18.67,
-0.24,1.65,19.23,
-0.45,2.24,19.85,
-0.71,2.94,20.60,
-0.87,3.78,21.46,
-0.94,4.58,22.26,
-0.92,5.67,23.35,
-0.83,6.90,24.59,
-0.92,8.16,25.84,
-1.10,9.38,27.08,
-1.28,10.57,28.28,
-1.51,11.52,29.26,
-1.74,12.86,30.62,
-2.07,13.98,31.79,
-2.46,14.89,32.78,
-3.07,15.91,33.96,
-3.87,16.80,35.16,
-4.60,17.51,36.18,
-5.54,18.32,37.42,
-6.50,19.14,38.69,
-7.57,19.83,39.95,
-8.69,20.46,41.24,
-9.59,21.05,42.32,
-10.92,21.83,43.85,
-11.95,22.65,45.18,
-12.64,23.50,46.28,
-13.31,24.88,47.80,
-13.63,26.16,49.12,
-14.03,27.43,50.45,
-14.56,28.67,51.80,
-14.91,29.96,53.14,
-14.98,31.29,54.47,
-14.80,32.37,55.56,
-14.31,33.57,56.86,
-13.57,34.63,58.16,
-12.81,35.40,59.24,
-11.85,36.29,60.55,
-11.02,37.31,61.86,
-10.52,38.27,62.94,
-10.19,39.51,64.23,
-10.09,40.80,65.52,
-9.99,41.88,66.60,
-10.04,43.18,67.91,
-10.39,44.42,69.20,
-10.86,45.39,70.27,
-11.47,46.54,71.57,
-12.23,47.61,72.89,
-12.97,48.41,73.98,
-14.03,49.17,75.28,
-15.21,49.71,76.58,
-16.42,50.26,77.90,
-17.68,50.62,79.22,
-18.99,50.67,80.53,
-20.26,50.42,81.83,
-21.26,50.00,82.91,
-22.35,49.30,84.21,
-23.36,48.47,85.51,
-24.05,47.64,86.59,
-24.80,46.57,87.90,
-25.32,45.60,89.00,
-25.76,44.14,90.52,
-26.15,42.87,91.85,
-26.55,41.60,93.18,
-26.99,40.35,94.51,
-27.44,39.34,95.62,
-27.90,37.85,97.17,
-27.98,36.55,98.48,
-27.81,35.48,99.56,
-27.24,34.09,101.06,
-26.53,33.02,102.35,
-25.88,31.88,103.65,
-25.36,30.68,104.96,
-24.71,29.55,106.26,
-24.09,28.66,107.36,
-23.50,27.72,108.46,
-22.68,26.70,109.78,
-21.91,25.89,110.88,
-21.04,24.89,112.21,
-20.05,24.02,113.54,
-19.13,23.40,114.64,
-18.13,22.98,115.72,
-16.86,22.75,117.01,
-15.57,22.74,118.31,
-14.26,22.70,119.62,
-12.95,22.69,120.93,
-11.86,22.84,122.03,
-10.64,23.28,123.32,
-9.72,23.83,124.40,
-8.61,24.53,125.71,
-7.59,25.36,127.02,
-6.72,26.03,128.13,
-5.67,26.83,129.45,
-4.62,27.64,130.77,
-3.74,28.31,131.87,
-2.69,29.12,133.20,
-1.67,29.95,134.52,
-0.92,30.75,135.61,
-0.18,32.07,137.12,
0.16,33.32,138.42,
0.21,34.39,139.49,
0.06,35.46,140.57,
-0.32,36.70,141.87,
-0.63,37.74,142.96,
-1.16,38.94,144.27,
-1.94,39.98,145.57,
-2.74,40.71,146.65,
-3.80,41.49,147.97,
-4.78,41.96,149.05,
-6.23,42.45,150.58,
-7.52,42.55,151.88,
-8.59,42.41,152.96,
-9.80,41.97,154.25,
-10.93,41.32,155.55,
-11.82,40.69,156.64,
-12.85,39.87,157.96,
-13.94,39.11,159.28,
-14.77,38.39,160.38,
-15.66,37.41,161.71,
-16.42,36.33,163.03,
-17.05,35.17,164.35,
-17.61,33.96,165.68,
-18.14,32.99,166.78,
-18.58,31.98,167.89,
-18.88,30.70,169.20,
-18.93,29.39,170.52,
-18.97,28.28,171.62,
-18.86,26.97,172.94,
-18.45,25.74,174.24,
-17.78,24.64,175.53,
-16.87,23.73,176.81,
-15.98,23.14,177.88,
-14.78,22.68,179.16,
-13.51,22.43,180.46,
-12.21,22.24,181.77,
-10.94,21.88,183.09,
-9.73,21.35,184.41,
-8.79,20.80,185.50,
-7.94,20.10,186.60,
-6.88,19.31,187.93,
-5.92,18.77,189.03,
-4.91,18.33,190.13,
-3.64,17.95,191.45,
-2.56,17.70,192.56,
-1.11,17.18,194.10,
0.09,16.62,195.42,
1.34,16.23,196.74,
2.64,16.04,198.05,
3.96,15.84,199.39,
5.28,15.84,200.70,
6.57,16.10,202.02,
7.85,16.38,203.33,
8.87,16.77,204.42,
10.17,17.55,205.94,
11.30,18.22,207.25,
12.14,18.90,208.34,
13.00,19.87,209.63,
13.82,20.89,210.93,
14.70,21.85,212.24,
15.46,22.92,213.55,
16.02,23.86,214.65,
16.70,24.99,215.97,
17.32,26.15,217.29,
18.01,27.28,218.61,
18.52,28.27,219.72,
19.17,29.44,221.06,
19.81,30.62,222.40,
20.35,31.59,223.51,
21.15,32.66,224.84,
22.06,33.62,226.17,
22.88,34.36,227.27,
24.00,35.43,228.82,
25.07,36.19,230.13,
26.03,36.73,231.23,
27.25,37.21,232.55,
28.53,37.45,233.85,
29.81,37.78,235.17,
31.00,38.32,236.48,
31.87,38.98,237.57,
32.58,39.79,238.64,
33.21,40.91,239.93,
33.63,42.12,241.22,
33.90,43.39,242.51,
33.90,44.46,243.58,
33.67,45.73,244.87,
33.39,47.00,246.18,
33.20,48.30,247.48,
33.03,49.60,248.80,
32.97,50.91,250.11,
32.87,52.00,251.21,
32.52,53.49,252.74,
31.96,54.68,254.05,
31.45,55.90,255.38,
31.05,57.16,256.70,
30.63,58.42,258.02,
30.25,59.47,259.13,
29.72,60.69,260.46,
29.19,61.90,261.79,
28.65,62.87,262.90,
28.04,64.05,264.23,
27.46,65.24,265.55,
27.04,66.49,266.87,
26.82,67.56,267.96,
26.66,68.64,269.05,
26.33,69.91,270.37,
25.81,70.88,271.47,Cone_148
-0.00,0.30,75.15,
-0.01,0.65,75.50,
-0.10,1.11,75.97,
-0.26,1.64,76.52,
-0.52,2.19,77.13,
-0.81,2.72,77.74,
-1.21,3.29,78.43,
-1.74,4.07,79.37,
-2.46,4.84,80.43,
-3.44,5.49,81.61,
-4.61,5.95,82.86,
-5.82,6.13,84.09,
-7.02,6.11,85.29,
-8.01,6.10,86.28,
-9.19,6.00,87.46,
-10.37,5.96,88.65,
-11.56,5.91,89.84,
-12.57,5.88,90.85,
-13.77,5.79,92.05,
-14.77,5.59,93.07,
-16.14,5.14,94.51,
-17.24,4.58,95.74,
-18.04,3.92,96.78,
-18.83,2.94,98.04,
-19.43,1.81,99.32,
-19.85,0.81,100.40,
-20.09,-0.68,101.92,
-19.96,-1.98,103.22,
-19.67,-3.03,104.31,
-19.27,-4.30,105.64,
-18.70,-5.50,106.97,
-18.05,-6.67,108.31,
-17.39,-7.84,109.65,
-16.71,-8.74,110.78,
-15.51,-9.72,112.32,
-14.32,-10.26,113.64,
-13.26,-10.53,114.74,
-11.96,-10.82,116.06,
-10.69,-11.19,117.38,
-9.60,-11.38,118.49,
-8.29,-11.35,119.80,
-7.01,-11.06,121.11,
-5.97,-10.73,122.20,
-4.76,-10.23,123.52,
-3.53,-9.76,124.83,
-2.31,-9.26,126.15,
-1.36,-8.72,127.24,
-0.26,-8.00,128.56,
0.93,-7.43,129.88,
1.96,-7.04,130.98,
3.18,-6.54,132.30,
4.19,-6.10,133.40,
5.39,-5.50,134.74,
6.57,-4.88,136.07,
7.51,-4.29,137.18,
8.65,-3.60,138.52,
9.78,-2.89,139.85,
10.62,-2.19,140.95,
11.52,-1.22,142.26,
12.15,-0.09,143.56,
12.46,0.94,144.64,
12.64,2.23,145.93,
12.81,3.53,147.24,
12.81,4.62,148.34,
12.53,5.88,149.63,
12.03,7.08,150.93,
11.59,8.31,152.24,
11.29,9.59,153.55,
10.93,10.63,154.65,
10.37,11.82,155.97,
9.86,13.04,157.29,
9.32,13.99,158.38,
8.54,15.05,159.69,
7.69,16.06,161.02,
7.01,16.93,162.12,
6.35,18.08,163.44,
6.01,19.11,164.53,
5.89,20.40,165.82,
6.06,21.67,167.11,
6.41,22.67,168.17,
7.08,23.76,169.45,
7.94,24.73,170.74,
8.79,25.73,172.06,
9.66,26.73,173.38,
10.67,27.57,174.69,
11.63,28.11,175.79,
12.78,28.79,177.13,
13.88,29.55,178.47,
14.83,30.13,179.59,
15.89,30.92,180.91,
16.76,31.91,182.23,
17.31,32.85,183.32,
17.93,34.02,184.64,
18.37,35.26,185.95,
18.54,36.34,187.04,
18.69,37.65,188.37,
18.60,38.96,189.68,
18.32,40.01,190.76,
18.01,41.06,191.86,
17.44,42.25,193.17,
16.66,43.30,194.48,
16.01,44.18,195.58,
15.17,45.20,196.90,
14.48,46.32,198.21,
14.06,47.32,199.30,
13.58,48.31,200.40,
12.88,49.42,201.71,
12.21,50.29,202.81,
11.63,51.23,203.91,
11.16,52.45,205.22,
10.94,53.74,206.53,
10.70,54.81,207.63,
10.23,56.04,208.95,
9.76,57.04,210.05,
9.39,58.09,211.16,
9.13,59.39,212.49,
9.05,60.71,213.81,
9.22,62.00,215.11,
9.36,63.32,216.43,
9.53,64.62,217.75,
9.80,65.69,218.85,
10.27,66.92,220.17,
10.88,68.08,221.48,
11.47,69.02,222.59,
12.04,70.22,223.92,
12.44,71.48,225.24,
12.69,72.77,226.56,
12.76,74.10,227.88,
12.63,74.96,228.75,
12.19,76.18,230.05,
11.65,77.12,231.14,
10.90,78.19,232.45,
10.02,79.19,233.77,
9.21,79.93,234.87,
8.14,80.70,236.19,
6.99,81.34,237.51,
5.97,81.77,238.61,
4.70,82.12,239.93,
3.40,82.16,241.23,
2.34,81.97,242.31,
1.15,81.48,243.60,
0.11,80.73,244.88,
-0.61,79.94,245.95,
-1.33,78.85,247.25,
-2.13,77.79,248.58,
-2.92,77.02,249.68,
-4.02,76.33,250.99,
-5.03,75.97,252.06,
-6.53,75.80,253.56,
-7.81,75.91,254.86,
-8.91,75.94,255.95,
-10.21,75.87,257.26,
-11.52,75.78,258.57,
-12.60,75.56,259.67,
-13.82,75.09,260.98,
-14.98,74.49,262.29,
-15.92,73.92,263.38,
-17.29,73.21,264.92,
-18.37,72.46,266.24,
-19.13,71.68,267.32,
-19.80,70.58,268.61,
-20.20,69.36,269.91,
-20.36,68.29,270.98,
-20.42,67.21,272.07,
-20.22,65.92,273.37,
-19.85,64.90,274.45,
-19.43,63.65,275.77,
-19.07,62.38,277.09,
-18.91,61.30,278.18,
-18.92,59.99,279.50,
-18.85,58.67,280.82,
-18.66,57.58,281.93,
-18.39,56.05,283.48,
-18.02,54.78,284.80,
-17.79,53.47,286.13,
-17.74,52.15,287.45,
-17.82,51.05,288.55,
-17.99,49.73,289.88,
-18.13,48.42,291.21,
-18.23,47.32,292.31,
-18.19,45.99,293.63,
-17.96,44.70,294.95,
-17.54,43.69,296.04,
-16.94,42.79,297.12,
-16.02,41.90,298.41,
-15.12,41.33,299.47,
-13.91,40.88,300.76,
-12.64,40.65,302.05,
-11.56,40.46,303.15,
-10.24,40.38,304.47,
-8.96,40.61,305.77,
-7.97,41.03,306.84,
-6.91,41.75,308.13,
-5.99,42.67,309.43,
-5.20,43.43,310.52,
-4.39,44.46,311.83,
-3.83,45.63,313.13,
-3.57,46.90,314.42,
-3.54,47.97,315.50,
-3.42,49.50,317.04,
-3.18,50.80,318.36,
-3.11,51.90,319.46,
-3.18,53.22,320.78,
-3.41,54.53,322.11,
-3.69,55.61,323.23,
-3.95,56.92,324.56,
-4.07,58.03,325.68,
-4.32,59.57,327.24,
-4.73,60.83,328.56,
-5.26,61.79,329.65,
-6.00,62.88,330.98,
-6.71,63.72,332.07,
-7.62,64.67,333.39,
-8.53,65.61,334.70,
-9.38,66.30,335.79,
-10.48,67.00,337.10,
-11.46,67.49,338.20,
-12.88,68.06,339.72,
-14.07,68.63,341.04,
-15.10,68.99,342.14,
-16.40,69.17,343.45,
-17.69,69.04,344.74,
-18.90,68.63,346.03,
-19.99,67.95,347.30,
-20.89,67.04,348.58,
-21.56,65.96,349.86,
-21.97,64.76,351.13,
-22.10,63.70,352.19,
-21.99,62.43,353.47,
-21.66,61.18,354.76,
-21.43,60.12,355.85,
-21.30,59.03,356.95,
-21.03,57.73,358.27,
-20.60,56.47,359.60,
-20.17,55.20,360.94,
-19.55,54.02,362.28,
-18.72,52.99,363.60,
-18.05,52.09,364.72,
-17.32,50.97,366.06,
-16.58,49.87,367.39,
-15.96,48.95,368.49,
-15.21,47.84,369.83,
-14.47,46.74,371.16,
-13.72,45.63,372.50,
-12.98,44.52,373.83,
-12.24,43.42,375.16,
-11.61,42.51,376.27,
-10.71,41.52,377.60,
-9.62,40.79,378.91,
-8.61,40.38,380.00,
-7.34,40.16,381.30,
-6.05,40.23,382.58,
-5.01,40.48,383.66,
-3.78,40.88,384.95,
-2.57,41.37,386.26,
-1.52,41.71,387.36,
-0.27,42.12,388.68,
1.00,42.54,390.01,
2.05,42.89,391.12,
3.12,43.25,392.24,
4.40,43.67,393.60,
5.68,44.10,394.95,
6.75,44.46,396.07,
8.02,44.92,397.43,
9.22,45.54,398.78,
10.16,46.17,399.91,
11.35,47.20,401.48,
12.22,48.21,402.82,
12.77,49.18,403.93,
13.30,50.40,405.26,
13.52,51.69,406.57,
13.48,52.78,407.66,
13.16,54.03,408.95,
12.56,55.17,410.24,
11.90,56.03,411.32,
11.26,56.90,412.40,
10.57,58.02,413.72,
9.89,58.87,414.81,
8.90,59.72,416.11,
7.75,60.30,417.40,
6.72,60.57,418.47,
5.43,60.63,419.76,
4.15,60.46,421.05,
3.06,60.32,422.14,
1.77,60.09,423.46,
0.47,59.91,424.77,
-0.62,59.92,425.86,
-1.90,60.14,427.16,
-3.21,60.35,428.48,
-4.25,60.66,429.57,
-5.47,61.18,430.90,
-6.62,61.83,432.22,
-7.51,62.48,433.32,
-8.54,63.31,434.65,
-9.67,64.01,435.97,
-10.67,64.48,437.07,
-12.13,64.95,438.61,
-13.42,65.27,439.94,
-14.45,65.65,441.04,
-15.62,66.25,442.36,
-16.72,66.99,443.68,
-17.55,67.70,444.77,
-18.45,68.66,446.09,
-19.10,69.54,447.18,
-19.75,70.93,448.71,
-20.36,72.10,450.03,
-21.02,72.97,451.13,
-21.84,73.69,452.21,
-22.96,74.31,453.50,
-24.21,74.67,454.79,
-25.28,74.74,455.87,
-26.55,74.56,457.15,
-27.75,74.09,458.43,
-28.85,73.42,459.73,
-29.98,72.73,461.05,
-30.85,72.05,462.15,
-31.76,71.11,463.46,
-32.42,70.00,464.76,
-32.80,68.76,466.05,
-32.90,67.46,467.36,
-32.79,66.37,468.45,
-32.54,65.08,469.77,
-32.21,63.80,471.09,
-32.00,62.71,472.20,
-31.63,61.44,473.52,
-31.16,60.20,474.85,
-30.77,58.93,476.18,
-30.36,57.66,477.51,
-30.02,56.60,478.62,
-29.62,55.33,479.95,
-29.21,54.06,481.30,
-28.87,53.00,482.41,
-28.50,51.71,483.74,
-28.24,50.41,485.07,
-27.98,49.33,486.18,
-27.51,48.09,487.51,
-26.77,47.01,488.82,
-25.98,46.27,489.90,
-24.88,45.60,491.19,
-23.65,45.20,492.48,
-22.58,45.05,493.56,
-21.29,45.01,494.85,
-20.00,45.22,496.15,
-18.75,45.58,497.46,
-17.59,46.18,498.76,
-16.69,46.77,499.84,
-15.78,47.70,501.14,
-15.11,48.82,502.44,
-14.65,50.03,503.74,
-14.36,51.09,504.84,
-14.09,52.38,506.15,
-13.64,53.62,507.47,
-13.15,54.60,508.57,
-12.44,55.71,509.89,
-11.58,56.70,511.20,
-10.72,57.38,512.30,
-9.66,58.16,513.61,
-8.63,59.00,514.94,
-7.74,59.66,516.05,
-6.93,60.41,517.15,
-6.16,61.47,518.46,
-5.70,62.45,519.55,
-5.22,63.44,520.65,
-4.63,64.62,521.97,
-4.03,65.80,523.28,
-3.55,66.79,524.38,
-3.05,68.01,525.70,
-2.57,69.24,527.03,
-2.30,70.30,528.12,
-2.15,71.38,529.21,
-2.25,72.67,530.51,
-2.65,73.90,531.79,
-3.18,74.82,532.86,
-4.04,75.78,534.14,
-4.90,76.40,535.21,
-6.06,76.92,536.48,
-7.10,77.15,537.55,
-8.37,77.16,538.82,
-9.64,76.93,540.11,
-10.88,76.55,541.40,
-11.99,75.90,542.69,
-12.92,75.00,543.98,
-13.55,74.13,545.05,
-14.37,73.10,546.37,
-15.34,72.23,547.68,
-16.46,71.56,548.98,
-17.42,71.00,550.09,
-18.61,70.42,551.41,
-19.73,69.71,552.74,
-20.53,68.96,553.84,
-21.26,67.88,555.14,
-21.70,66.88,556.24,
-22.16,65.41,557.77,
-22.22,64.11,559.08,
-22.08,63.03,560.16,
-21.96,61.72,561.47,
-22.04,60.41,562.79,
-22.22,59.33,563.88,
-22.51,58.04,565.21,
-22.64,56.72,566.53,
-22.59,55.63,567.63,
-22.30,54.35,568.94,
-21.93,53.08,570.26,
-21.74,51.78,571.57,
-21.66,50.68,572.67,
-21.43,49.38,574.00,
-21.10,48.34,575.09,
-20.47,46.95,576.62,
-19.79,45.83,577.93,
-19.12,44.97,579.02,
-18.39,44.15,580.12,
-17.63,43.07,581.43,
-17.12,41.86,582.74,
-16.92,40.80,583.82,
-16.90,39.50,585.12,
-16.79,38.20,586.43,
-16.45,36.94,587.73,
-15.97,35.97,588.82,
-15.43,34.77,590.13,
-15.01,33.53,591.45,
-14.46,32.34,592.76,
-13.68,31.30,594.05,
-12.88,30.57,595.14,
-11.94,29.65,596.45,
-11.17,28.60,597.76,
-10.75,27.61,598.83,
-10.44,26.36,600.12,
-10.12,25.32,601.21,
-9.67,24.34,602.29,
-8.93,23.27,603.59,
-8.26,22.40,604.68,
-7.63,21.51,605.78,
-6.82,20.46,607.10,
-6.09,19.36,608.42,
-5.39,18.52,609.52,
-4.37,17.71,610.82,
-3.20,17.16,612.11,
-2.15,16.88,613.20,
-0.86,16.65,614.51,
0.45,16.51,615.83,
1.53,16.31,616.93,
2.85,16.21,618.25,
4.17,16.30,619.57,
5.49,16.35,620.89,
6.81,16.48,622.22,
8.13,16.44,623.54,
9.42,16.18,624.85,
10.48,15.90,625.95,
11.79,15.70,627.27,
13.10,15.71,628.59,
14.16,15.96,629.67,
15.33,16.51,630.96,
16.38,17.26,632.26,
17.27,17.89,633.35,
18.24,18.77,634.66,
18.97,19.84,635.95,
19.41,20.82,637.03,
19.87,21.82,638.12,
20.40,23.02,639.44,
20.84,24.27,640.76,
21.28,25.29,641.87,
21.67,26.56,643.21,
21.80,27.88,644.53,
21.67,29.19,645.85,
21.62,30.51,647.17,
21.74,31.60,648.27,
22.09,32.87,649.58,
22.44,34.15,650.90,
22.88,35.39,652.22,
23.19,36.45,653.33,
23.68,37.68,654.65,
24.33,38.83,655.97,
24.80,39.83,657.08,
25.17,41.10,658.40,
25.23,42.39,659.70,
25.05,43.45,660.77,
24.59,44.63,662.04,
23.91,45.72,663.32,
23.35,46.64,664.40,
22.55,47.66,665.69,
21.58,48.53,666.99,
20.81,49.30,668.09,
19.96,50.31,669.40,
19.00,51.22,670.73,
18.09,51.80,671.81,
16.87,52.31,673.13,
15.64,52.82,674.46,
14.38,53.24,675.79,
13.13,53.72,677.13,
12.06,54.01,678.24,
10.75,54.11,679.56,
9.46,53.89,680.86,
8.45,53.48,681.95,
7.37,52.76,683.25,
6.49,51.81,684.54,
5.91,50.90,685.62,
5.15,49.83,686.94,
4.29,48.83,688.26,
3.60,47.97,689.35,
2.84,46.89,690.68,
2.00,45.85,692.01,
1.21,44.78,693.35,
0.58,43.61,694.68,
0.30,42.55,695.77,
0.23,41.26,697.06,
0.45,39.99,698.35,
0.95,38.82,699.63,
1.66,37.74,700.91,
2.37,36.66,702.21,
3.24,35.69,703.51,
4.31,34.97,704.80,
5.51,34.51,706.09,
6.58,34.34,707.17,
7.86,34.41,708.45,
9.10,34.76,709.74,
10.07,35.24,710.82,
11.19,35.92,712.14,
12.28,36.67,713.46,
13.24,37.24,714.57,
14.31,38.03,715.91,
15.28,38.97,717.25,
16.02,39.80,718.36,
17.02,40.69,719.70,
17.96,41.27,720.81,
19.40,41.78,722.34,
20.68,42.14,723.66,
21.69,42.57,724.77,
23.02,43.35,726.31,
24.07,44.15,727.63,
25.01,45.08,728.94,
25.88,46.06,730.26,
26.83,47.00,731.59,
27.52,47.85,732.69,
28.22,48.97,734.01,
28.79,50.16,735.33,
29.17,51.41,736.64,
29.25,52.71,737.94,
29.09,54.00,739.24,
28.84,55.06,740.33,
28.28,56.23,741.63,
27.62,57.08,742.70,
26.64,57.90,743.98,
25.49,58.48,745.27,
24.25,58.86,746.56,
23.00,59.23,747.88,
21.70,59.42,749.19,
20.39,59.35,750.49,
19.08,59.28,751.81,
17.77,59.11,753.13,
16.68,59.09,754.22,
15.36,59.23,755.55,
14.05,59.47,756.87,
12.74,59.71,758.21,
11.67,60.00,759.32,
10.37,60.33,760.66,
9.07,60.65,762.00,
8.00,60.94,763.10,
6.78,61.44,764.43,
5.66,62.15,765.76,
4.71,62.72,766.86,
3.54,63.37,768.20,
2.31,63.82,769.51,
1.22,63.97,770.61,
-0.08,63.86,771.91,
-1.32,63.46,773.21,
-2.42,62.80,774.50,
-3.22,62.06,775.58,
-3.96,61.00,776.88,
-4.42,60.01,777.97,
-5.07,58.60,779.52,
-5.44,57.33,780.84,
-5.50,56.24,781.94,
-5.37,54.94,783.24,
-5.26,53.62,784.57,
-5.17,52.30,785.90,
-5.11,50.98,787.22,
-5.19,49.88,788.32,
-5.46,48.59,789.64,
-5.93,47.36,790.96,
-6.28,46.31,792.06,
-6.53,45.22,793.18,
-6.85,43.93,794.51,
-6.99,42.60,795.85,
-6.99,41.49,796.95,
-6.87,40.39,798.06,
-6.59,39.09,799.39,
-6.15,37.84,800.72,
-5.70,36.82,801.83,
-5.20,35.57,803.18,
-4.70,34.33,804.52,
-4.28,33.29,805.64,
-3.79,32.04,806.98,
-3.25,30.80,808.33,
-2.68,29.83,809.46,
-1.88,28.76,810.79,
-0.96,27.80,812.12,
-0.11,27.11,813.22,
1.03,26.45,814.53,
2.14,25.72,815.86,
3.14,24.86,817.18,
4.02,23.88,818.49,
4.64,22.98,819.59,
5.20,21.80,820.90,
5.70,20.58,822.22,
6.20,19.58,823.33,
6.76,18.37,824.67,
7.48,17.25,826.00,
8.39,16.29,827.32,
9.40,15.44,828.64,
10.50,14.74,829.95,
11.51,14.34,831.03,
12.55,14.02,832.12,
13.82,13.71,833.43,
14.86,13.37,834.52,
16.15,13.10,835.84,
17.45,13.00,837.14,
18.54,13.05,838.23,
19.82,13.32,839.54,
18.47,24.24,850.55,
